date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:28:26	565242/565242	---MCZ	200	added ('OK')	application/javascript	etag:W/%226132793b-89ffa%22	https://naftagaz.com/bitrix/js/main/core/core.js	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/bitrix/js/main/core/core.js	(from https://naftagaz.com/en/)
01:28:26	22411/22411	---MCZ	200	added ('OK')	application/javascript	etag:W/%226132793d-578b%22	https://naftagaz.com/bitrix/js/main/polyfill/intersectionobserver/js/intersectionobserver.js	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/bitrix/js/main/polyfill/intersectionobserver/js/intersectionobserver.js	(from https://naftagaz.com/en/)
01:28:26	5908/5908	---MCZ	200	added ('OK')	application/javascript	etag:W/%226132793e-1714%22	https://naftagaz.com/bitrix/js/main/lazyload/dist/lazyload.bundle.js	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/bitrix/js/main/lazyload/dist/lazyload.bundle.js	(from https://naftagaz.com/en/)
01:28:27	274055/274055	---MCZ	200	added ('OK')	application/javascript	etag:W/%226132793e-42e87%22	https://naftagaz.com/bitrix/js/pull/protobuf/protobuf.js?1630697790274055	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/bitrix/js/pull/protobuf/protobuf3b95.js	(from https://naftagaz.com/en/)
01:28:27	70928/70928	---MCZ	200	added ('OK')	application/javascript	etag:W/%226132793e-11510%22	https://naftagaz.com/bitrix/js/pull/protobuf/model.js?163069779070928	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/bitrix/js/pull/protobuf/model8e90.js	(from https://naftagaz.com/en/)
01:28:27	180/180	---MC-	503	error ('Service%20Unavailable')	text/html	date:Mon,%2011%20Apr%202022%2001:28:27%20GMT	https://naftagaz.com/en/news/islam-nazaraliev-among-the-top-250-senior-corporate-executives-of-russia/	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/en/news/islam-nazaraliev-among-the-top-250-senior-corporate-executives-of-russia/index.html	(from https://naftagaz.com/en/)
01:28:27	17414/17414	---MCZ	200	added ('OK')	application/javascript	etag:W/%226132793b-4406%22	https://naftagaz.com/bitrix/js/rest/client/rest.client.js?163069778717414	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/bitrix/js/rest/client/rest.clienta3b8.js	(from https://naftagaz.com/en/)
01:28:27	68628/68628	---MCZ	200	added ('OK')	application/javascript	etag:W/%226132793e-10c14%22	https://naftagaz.com/bitrix/js/pull/client/pull.client.js?163069779068628	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/bitrix/js/pull/client/pull.clienteb6b.js	(from https://naftagaz.com/en/)
01:28:27	180/180	---MC-	503	error ('Service%20Unavailable')	text/html	date:Mon,%2011%20Apr%202022%2001:28:28%20GMT	https://naftagaz.com/en/POST	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/en/POST	(from https://naftagaz.com/en/)
01:28:28	180/180	---MC-	503	error ('Service%20Unavailable')	text/html	date:Mon,%2011%20Apr%202022%2001:28:28%20GMT	https://naftagaz.com/en/news/mayor-of-the-city-alexei-romanov-met-with-artem-vlasov/	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/en/news/mayor-of-the-city-alexei-romanov-met-with-artem-vlasov/index.html	(from https://naftagaz.com/en/)
01:28:28	207017/207017	---M-Z	200	added ('OK')	application/javascript	etag:%22624ea17f-1345d%22	https://mc.yandex.ru/metrika/tag.js	C:/My%20Web%20Sites/Naftagaz/mc.yandex.ru/metrika/tag.js	(from https://naftagaz.com/en/)
01:28:28	180/180	---MC-	503	error ('Service%20Unavailable')	text/html	date:Mon,%2011%20Apr%202022%2001:28:29%20GMT	https://naftagaz.com/en/news/naftagaz-employees-earn-ministerial-awards/	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/en/news/naftagaz-employees-earn-ministerial-awards/index.html	(from https://naftagaz.com/en/)
01:28:28	107/107	---MCZ	200	added ('OK')	application/javascript	etag:W/%22614b4ac6-6b%22	https://naftagaz.com/local/templates/naftagaz/assets/javascripts/blank.js	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/local/templates/naftagaz/assets/javascripts/blank.js	(from https://naftagaz.com/en/)
01:28:28	454808/454808	---MCZ	200	added ('OK')	application/javascript	etag:W/%22614b4ac6-6f098%22	https://naftagaz.com/local/templates/naftagaz/assets/javascripts/shared.js	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/local/templates/naftagaz/assets/javascripts/shared.js	(from https://naftagaz.com/en/)
01:28:29	4016/4016	---MCZ	200	added ('OK')	application/javascript	etag:W/%22614b4ac6-fb0%22	https://naftagaz.com/local/templates/naftagaz/assets/javascripts/landing.js	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/local/templates/naftagaz/assets/javascripts/landing.js	(from https://naftagaz.com/en/)
01:28:34	661473/661473	---MCZ	200	added ('OK')	application/javascript	etag:W/%22614b4ac6-a17e1%22	https://naftagaz.com/local/templates/naftagaz/assets/javascripts/illustration.js	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/local/templates/naftagaz/assets/javascripts/illustration.js	(from https://naftagaz.com/en/)
01:29:23	180/180	---MC-	503	error ('Service%20Unavailable')	text/html	date:Mon,%2011%20Apr%202022%2001:28:30%20GMT	https://naftagaz.com/en/news/naftagaz-drilling-celebrating-the-safety-day-with-zero-accidents/	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/en/news/naftagaz-drilling-celebrating-the-safety-day-with-zero-accidents/index.html	(from https://naftagaz.com/en/)
01:29:24	180/180	---MC-	503	error ('Service%20Unavailable')	text/html	date:Mon,%2011%20Apr%202022%2001:28:31%20GMT	https://naftagaz.com/en/news/naftagaz-continuously-implementing-the-zapolyarye-gas-project/	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/en/news/naftagaz-continuously-implementing-the-zapolyarye-gas-project/index.html	(from https://naftagaz.com/en/)
01:29:24	180/180	---MC-	503	error ('Service%20Unavailable')	text/html	date:Mon,%2011%20Apr%202022%2001:28:31%20GMT	https://naftagaz.com/en/news/gazpromneft-khantos-has-sent-a-letter-of-gratitude-to-naftagaz-drilling-company/	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/en/news/gazpromneft-khantos-has-sent-a-letter-of-gratitude-to-naftagaz-drilling-company/index.html	(from https://naftagaz.com/en/)
01:29:27	180/180	---MC-	503	error ('Service%20Unavailable')	text/html	date:Mon,%2011%20Apr%202022%2001:28:35%20GMT	https://naftagaz.com/en/mass_media/press-the-russian-drilling-market-will-keep-growing-at-any-oil-price/	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/en/mass_media/press-the-russian-drilling-market-will-keep-growing-at-any-oil-price/index.html	(from https://naftagaz.com/en/)
01:30:17	180/180	---MC-	503	error ('Service%20Unavailable')	text/html	date:Mon,%2011%20Apr%202022%2001:29:25%20GMT	https://naftagaz.com/en/mass_media/press-foreign-companies-may-hijack-russian-oilfield-services/	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/en/mass_media/press-foreign-companies-may-hijack-russian-oilfield-services/index.html	(from https://naftagaz.com/en/)
01:30:17	180/180	---MC-	503	error ('Service%20Unavailable')	text/html	date:Mon,%2011%20Apr%202022%2001:29:25%20GMT	https://naftagaz.com/en/mass_media/press-prospects-of-the-russian-oilfield-services/	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/en/mass_media/press-prospects-of-the-russian-oilfield-services/index.html	(from https://naftagaz.com/en/)
01:30:18	180/180	---MC-	503	error ('Service%20Unavailable')	text/html	date:Mon,%2011%20Apr%202022%2001:29:25%20GMT	https://naftagaz.com/en/mass_media/press-naftagaz-names-best-employees-among-drillers/	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/en/mass_media/press-naftagaz-names-best-employees-among-drillers/index.html	(from https://naftagaz.com/en/)
01:30:18	180/180	---MC-	503	error ('Service%20Unavailable')	text/html	date:Mon,%2011%20Apr%202022%2001:29:29%20GMT	https://naftagaz.com/en/mass_media/press-heroes-hit-the-stand/	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/en/mass_media/press-heroes-hit-the-stand/index.html	(from https://naftagaz.com/en/)
01:30:18	180/180	---MC-	503	error ('Service%20Unavailable')	text/html	date:Mon,%2011%20Apr%202022%2001:30:18%20GMT	https://naftagaz.com/en/mass_media/press-agreement-worth-5-billion-roubles-signed-between-vtb-leasing-and-naftagaz-drilling/	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/en/mass_media/press-agreement-worth-5-billion-roubles-signed-between-vtb-leasing-and-naftagaz-drilling/index.html	(from https://naftagaz.com/en/)
01:30:18	180/180	---MC-	503	error ('Service%20Unavailable')	text/html	date:Mon,%2011%20Apr%202022%2001:30:19%20GMT	https://naftagaz.com/en/Trident/	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/en/Trident/index.html	(from https://naftagaz.com/en/)
01:30:18	1170/1170	---MCZ	200	added ('OK')	text/css	etag:W/%22624dde5f-492%22	https://naftagaz.com/local/templates/naftagaz/assets/stylesheets/privacy-policy.css?16492703671170	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/local/templates/naftagaz/assets/stylesheets/privacy-policya081.css	(from https://naftagaz.com/en/privacy/)
01:30:18	180/180	---MC-	503	error ('Service%20Unavailable')	text/html	date:Mon,%2011%20Apr%202022%2001:30:19%20GMT	https://naftagaz.com/en/privacy/POST	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/en/privacy/POST	(from https://naftagaz.com/en/privacy/)
01:30:19	66901/66901	---MCZ	200	added ('OK')	text/css	etag:W/%22624dde58-10555%22	https://naftagaz.com/local/templates/naftagaz/assets/stylesheets/about.css?164927036066901	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/local/templates/naftagaz/assets/stylesheets/about1a6b.css	(from https://naftagaz.com/en/company/)
01:30:19	180/180	---MC-	503	error ('Service%20Unavailable')	text/html	date:Mon,%2011%20Apr%202022%2001:30:19%20GMT	https://naftagaz.com/en/privacy/Trident/	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/en/privacy/Trident/index.html	(from https://naftagaz.com/en/privacy/)
01:30:19	3702/3702	---M--	200	added ('OK')	image/jpeg	etag:%22614457df-e76%22	https://naftagaz.com/local/templates/naftagaz/assets/images/about/info/top-xs.jpg	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/local/templates/naftagaz/assets/images/about/info/top-xs.jpg	(from https://naftagaz.com/en/company/)
01:30:19	37475/37475	---M--	200	added ('OK')	image/png	etag:%22614457df-9263%22	https://naftagaz.com/local/templates/naftagaz/assets/images/about/info/man-xs.png	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/local/templates/naftagaz/assets/images/about/info/man-xs.png	(from https://naftagaz.com/en/company/)
01:30:19	38587/38587	---M--	200	added ('OK')	image/jpeg	etag:%2261327953-96bb%22	https://naftagaz.com/upload/iblock/c78/juwhg4htfdrxyoxguaq8zlc53it1waod.jpg	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/upload/iblock/c78/juwhg4htfdrxyoxguaq8zlc53it1waod.jpg	(from https://naftagaz.com/en/company/)
01:30:20	48510/48510	---M--	200	added ('OK')	image/jpeg	etag:%2261327b3d-bd7e%22	https://naftagaz.com/upload/resize_cache/iblock/21a/360_329_2/ugwlv6tcy00elyzn2rflzcmlk3mjttb6.jpg	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/upload/resize_cache/iblock/21a/360_329_2/ugwlv6tcy00elyzn2rflzcmlk3mjttb6.jpg	(from https://naftagaz.com/en/company/)
01:30:20	47987/47987	---M--	200	added ('OK')	image/jpeg	etag:%2261327b3d-bb73%22	https://naftagaz.com/upload/resize_cache/iblock/a23/360_329_2/ep4dajovy6ikbycvmoganuacr6jow0s0.jpg	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/upload/resize_cache/iblock/a23/360_329_2/ep4dajovy6ikbycvmoganuacr6jow0s0.jpg	(from https://naftagaz.com/en/company/)
01:30:20	52391/52391	---M--	200	added ('OK')	image/jpeg	etag:%2261327955-cca7%22	https://naftagaz.com/upload/iblock/306/3xfg1mxs81daw2blgp522iv29tpmh52q.jpg	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/upload/iblock/306/3xfg1mxs81daw2blgp522iv29tpmh52q.jpg	(from https://naftagaz.com/en/company/)
01:30:20	97820/97820	---M--	200	added ('OK')	image/jpeg	etag:%2261327b3e-17e1c%22	https://naftagaz.com/upload/resize_cache/iblock/978/345_405_2/wl53ochfs3lpz55qh0andffuetak7hm9.jpg	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/upload/resize_cache/iblock/978/345_405_2/wl53ochfs3lpz55qh0andffuetak7hm9.jpg	(from https://naftagaz.com/en/company/)
01:30:20	47255/47255	---M--	200	added ('OK')	image/jpeg	etag:%2261327b3f-b897%22	https://naftagaz.com/upload/resize_cache/iblock/9f7/345_405_2/bk8hd7jggoo4duwcrfmw3rhp7t1lwf1s.jpg	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/upload/resize_cache/iblock/9f7/345_405_2/bk8hd7jggoo4duwcrfmw3rhp7t1lwf1s.jpg	(from https://naftagaz.com/en/company/)
01:30:21	93621/93621	---M--	200	added ('OK')	image/jpeg	etag:%2261327b3f-16db5%22	https://naftagaz.com/upload/resize_cache/iblock/bb0/345_405_2/3wh83i060bitemlzk7j1qo3o91me6845.jpg	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/upload/resize_cache/iblock/bb0/345_405_2/3wh83i060bitemlzk7j1qo3o91me6845.jpg	(from https://naftagaz.com/en/company/)
01:30:21	73121/73121	---M--	200	added ('OK')	image/jpeg	etag:%2261327b3f-11da1%22	https://naftagaz.com/upload/resize_cache/iblock/18c/345_405_2/7stfebpvvors6zsh86h6zz6gf80adbrs.jpg	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/upload/resize_cache/iblock/18c/345_405_2/7stfebpvvors6zsh86h6zz6gf80adbrs.jpg	(from https://naftagaz.com/en/company/)
01:30:21	1222/1222	---M--	200	added ('OK')	image/png	etag:%22614457dd-4c6%22	https://naftagaz.com/local/templates/naftagaz/assets/images/about/geography/pin-xs.png	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/local/templates/naftagaz/assets/images/about/geography/pin-xs.png	(from https://naftagaz.com/en/company/)
01:30:21	2678/2678	---M--	200	added ('OK')	image/png	etag:%22614457dd-a76%22	https://naftagaz.com/local/templates/naftagaz/assets/images/about/geography/pin.png	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/local/templates/naftagaz/assets/images/about/geography/pin.png	(from https://naftagaz.com/en/company/)
01:30:22	438/438	---M--	200	added ('OK')	image/png	etag:%22614457dd-1b6%22	https://naftagaz.com/local/templates/naftagaz/assets/images/about/geography/pin-overlay.png	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/local/templates/naftagaz/assets/images/about/geography/pin-overlay.png	(from https://naftagaz.com/en/company/)
01:30:22	180/180	---MC-	503	error ('Service%20Unavailable')	text/html	date:Mon,%2011%20Apr%202022%2001:30:22%20GMT	https://naftagaz.com/en/projects/zapolyare/	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/en/projects/zapolyare/index.html	(from https://naftagaz.com/en/company/)
01:30:22	45940/45940	---M--	200	added ('OK')	image/jpeg	etag:%2261327b40-b374%22	https://naftagaz.com/upload/resize_cache/iblock/a85/300_300_2/zz6y8ly6a6yin30im4ivwyb4u1o8wtcg.jpg	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/upload/resize_cache/iblock/a85/300_300_2/zz6y8ly6a6yin30im4ivwyb4u1o8wtcg.jpg	(from https://naftagaz.com/en/company/)
01:30:22	44005/44005	---M--	200	added ('OK')	image/jpeg	etag:%2261327b40-abe5%22	https://naftagaz.com/upload/resize_cache/iblock/d5b/300_300_2/jm5vufo72rrmzlqi3r7ojbbgl6uun75c.jpg	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/upload/resize_cache/iblock/d5b/300_300_2/jm5vufo72rrmzlqi3r7ojbbgl6uun75c.jpg	(from https://naftagaz.com/en/company/)
01:30:22	54532/54532	---M--	200	added ('OK')	image/jpeg	etag:%2261327b40-d504%22	https://naftagaz.com/upload/resize_cache/iblock/350/300_300_2/5lhosu2rkq4z0oeiyg7hq8x6d4n3kwbj.jpg	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/upload/resize_cache/iblock/350/300_300_2/5lhosu2rkq4z0oeiyg7hq8x6d4n3kwbj.jpg	(from https://naftagaz.com/en/company/)
01:30:22	55210/55210	---M--	200	added ('OK')	image/jpeg	etag:%2261327b40-d7aa%22	https://naftagaz.com/upload/resize_cache/iblock/705/300_300_2/y565cn9qqdg8wno4ww5x3lao9r0gls4o.jpg	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/upload/resize_cache/iblock/705/300_300_2/y565cn9qqdg8wno4ww5x3lao9r0gls4o.jpg	(from https://naftagaz.com/en/company/)
01:30:23	51323/51323	---M--	200	added ('OK')	image/jpeg	etag:%2261327b41-c87b%22	https://naftagaz.com/upload/resize_cache/iblock/6ff/300_300_2/ay69rkh6ihfg9qxblef288gn65iqedpu.jpg	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/upload/resize_cache/iblock/6ff/300_300_2/ay69rkh6ihfg9qxblef288gn65iqedpu.jpg	(from https://naftagaz.com/en/company/)
01:30:23	7757/7757	---M--	200	added ('OK')	image/jpeg	etag:%2261327b45-1e4d%22	https://naftagaz.com/upload/resize_cache/iblock/6e5/140_140_2/nmxeht1f4i5pomqabxx6t5mf05i9bqum.jpg	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/upload/resize_cache/iblock/6e5/140_140_2/nmxeht1f4i5pomqabxx6t5mf05i9bqum.jpg	(from https://naftagaz.com/en/company/)
01:30:23	180/180	---MC-	503	error ('Service%20Unavailable')	text/html	date:Mon,%2011%20Apr%202022%2001:30:23%20GMT	https://naftagaz.com/en/projects/yamal/	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/en/projects/yamal/index.html	(from https://naftagaz.com/en/company/)
01:30:23	9169/9169	---M--	200	added ('OK')	image/jpeg	etag:%2261327b45-23d1%22	https://naftagaz.com/upload/resize_cache/iblock/ec1/140_140_2/bt031u1ww6mewva1hyo30mukjho55mms.jpg	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/upload/resize_cache/iblock/ec1/140_140_2/bt031u1ww6mewva1hyo30mukjho55mms.jpg	(from https://naftagaz.com/en/company/)
01:30:23	169858/169858	---M--	200	added ('OK')	image/jpeg	etag:%226132795c-29782%22	https://naftagaz.com/upload/iblock/827/c4efqk3p8s0cl3vyb4tekzrm34j8anpg.jpg	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/upload/iblock/827/c4efqk3p8s0cl3vyb4tekzrm34j8anpg.jpg	(from https://naftagaz.com/en/company/)
01:30:24	66/66	---M--	200	added ('OK')	image/gif	etag:%226132793f-42%22	https://naftagaz.com/assets/images/px.gif	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/assets/images/px.gif	(from https://naftagaz.com/en/company/)
01:30:24	365286/365286	---M--	200	added ('OK')	image/jpeg	etag:%226132795a-592e6%22	https://naftagaz.com/upload/iblock/358/0sqyfoppi7l2blvcdr0zfy0gnls3rmys.jpg	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/upload/iblock/358/0sqyfoppi7l2blvcdr0zfy0gnls3rmys.jpg	(from https://naftagaz.com/en/company/)
01:30:24	180/180	---MC-	503	error ('Service%20Unavailable')	text/html	date:Mon,%2011%20Apr%202022%2001:30:24%20GMT	https://naftagaz.com/en/projects/varyegan/	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/en/projects/varyegan/index.html	(from https://naftagaz.com/en/company/)
01:30:24	180/180	---MC-	503	error ('Service%20Unavailable')	text/html	date:Mon,%2011%20Apr%202022%2001:30:24%20GMT	https://naftagaz.com/en/company/POST	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/en/company/POST	(from https://naftagaz.com/en/company/)
01:30:24	46152/46152	---MCZ	200	added ('OK')	application/javascript	etag:W/%22614b4ac6-b448%22	https://naftagaz.com/local/templates/naftagaz/assets/javascripts/about.js	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/local/templates/naftagaz/assets/javascripts/about.js	(from https://naftagaz.com/en/company/)
01:30:27	20098/20098	---MCZ	200	added ('OK')	text/css	etag:W/%22624dde5f-4e82%22	https://naftagaz.com/local/templates/naftagaz/assets/stylesheets/social.css?164927036720098	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/local/templates/naftagaz/assets/stylesheets/socialef54.css	(from https://naftagaz.com/en/company/sustainable_development/)
01:30:27	180/180	---MC-	503	error ('Service%20Unavailable')	text/html	date:Mon,%2011%20Apr%202022%2001:30:25%20GMT	https://naftagaz.com/en/projects/khantos/	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/en/projects/khantos/index.html	(from https://naftagaz.com/en/company/)
01:30:27	180/180	---MC-	503	error ('Service%20Unavailable')	text/html	date:Mon,%2011%20Apr%202022%2001:30:26%20GMT	https://naftagaz.com/en/projects/vostok/	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/en/projects/vostok/index.html	(from https://naftagaz.com/en/company/)
01:30:27	180/180	---MC-	503	error ('Service%20Unavailable')	text/html	date:Mon,%2011%20Apr%202022%2001:30:26%20GMT	https://naftagaz.com/en/company/Trident/	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/en/company/Trident/index.html	(from https://naftagaz.com/en/company/)
01:30:27	29327/29327	---M--	200	added ('OK')	image/jpeg	etag:%2261445822-728f%22	https://naftagaz.com/local/templates/naftagaz/assets/images/social/intro/background-xs.jpg	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/local/templates/naftagaz/assets/images/social/intro/background-xs.jpg	(from https://naftagaz.com/en/company/sustainable_development/)
01:30:27	27812/27812	---M--	200	added ('OK')	image/jpeg	etag:%2261327954-6ca4%22	https://naftagaz.com/upload/iblock/80a/uvq1fl0v8q1012wbx2pf8buo5linty78.jpg	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/upload/iblock/80a/uvq1fl0v8q1012wbx2pf8buo5linty78.jpg	(from https://naftagaz.com/en/company/sustainable_development/)
01:30:27	26757/26757	---M--	200	added ('OK')	image/jpeg	etag:%226132794e-6885%22	https://naftagaz.com/upload/iblock/8eb/s9xpqe8q52mi2r40ryf825m3scfysw8p.jpg	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/upload/iblock/8eb/s9xpqe8q52mi2r40ryf825m3scfysw8p.jpg	(from https://naftagaz.com/en/company/sustainable_development/)
01:30:27	33985/33985	---M--	200	added ('OK')	image/jpeg	etag:%226132795e-84c1%22	https://naftagaz.com/upload/iblock/49d/a6t0pw0i6sgna9cd86gtsqpwmqp4yd16.jpg	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/upload/iblock/49d/a6t0pw0i6sgna9cd86gtsqpwmqp4yd16.jpg	(from https://naftagaz.com/en/company/sustainable_development/)
01:30:28	30940/30940	---M--	200	added ('OK')	image/jpeg	etag:%226132795d-78dc%22	https://naftagaz.com/upload/iblock/a43/zfooxdurghugllu26522exxqd1flwjgx.jpg	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/upload/iblock/a43/zfooxdurghugllu26522exxqd1flwjgx.jpg	(from https://naftagaz.com/en/company/sustainable_development/)
01:30:28	10197/10197	---M--	200	added ('OK')	image/jpeg	etag:%2261327ce8-27d5%22	https://naftagaz.com/upload/resize_cache/iblock/f03/120_120_2/pjc4ni3glezenis65r1327ygp1sktddp.jpg	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/upload/resize_cache/iblock/f03/120_120_2/pjc4ni3glezenis65r1327ygp1sktddp.jpg	(from https://naftagaz.com/en/company/sustainable_development/)
01:30:28	8914/8914	---M--	200	added ('OK')	image/jpeg	etag:%2261327ce8-22d2%22	https://naftagaz.com/upload/resize_cache/iblock/e0c/120_120_2/ptwj6i72mq5mjq5xwtfkjfci1em5qknn.jpg	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/upload/resize_cache/iblock/e0c/120_120_2/ptwj6i72mq5mjq5xwtfkjfci1em5qknn.jpg	(from https://naftagaz.com/en/company/sustainable_development/)
01:30:28	9015/9015	---M--	200	added ('OK')	image/jpeg	etag:%2261327ce8-2337%22	https://naftagaz.com/upload/resize_cache/iblock/45a/120_120_2/fs8kvjom74nj27i96we2rsiy5mnwr5hz.jpg	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/upload/resize_cache/iblock/45a/120_120_2/fs8kvjom74nj27i96we2rsiy5mnwr5hz.jpg	(from https://naftagaz.com/en/company/sustainable_development/)
01:30:29	7000/7000	---M--	200	added ('OK')	image/jpeg	etag:%2261327ce8-1b58%22	https://naftagaz.com/upload/resize_cache/iblock/c05/120_120_2/stpyojlvm5egk9pwe7md8z0bqyrezool.jpg	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/upload/resize_cache/iblock/c05/120_120_2/stpyojlvm5egk9pwe7md8z0bqyrezool.jpg	(from https://naftagaz.com/en/company/sustainable_development/)
01:30:29	5818/5818	---M--	200	added ('OK')	image/jpeg	etag:%2261327ce8-16ba%22	https://naftagaz.com/upload/resize_cache/iblock/8a3/120_120_2/64z85kz38ro0364fjyg55oh486u3nqea.jpg	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/upload/resize_cache/iblock/8a3/120_120_2/64z85kz38ro0364fjyg55oh486u3nqea.jpg	(from https://naftagaz.com/en/company/sustainable_development/)
01:30:29	12130/12130	---M--	200	added ('OK')	image/jpeg	etag:%2261327ce8-2f62%22	https://naftagaz.com/upload/resize_cache/iblock/5de/120_120_2/jf7htvsn8123d6jqonev1evgipy1vofw.jpg	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/upload/resize_cache/iblock/5de/120_120_2/jf7htvsn8123d6jqonev1evgipy1vofw.jpg	(from https://naftagaz.com/en/company/sustainable_development/)
01:30:29	6497/6497	---M--	200	added ('OK')	image/jpeg	etag:%2261327949-1961%22	https://naftagaz.com/upload/iblock/035/jn1dgtvmts4p1ny8yl072xlwuzizlu9d.jpg	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/upload/iblock/035/jn1dgtvmts4p1ny8yl072xlwuzizlu9d.jpg	(from https://naftagaz.com/en/company/sustainable_development/)
01:30:29	30022/30022	---M--	200	added ('OK')	image/jpeg	etag:%2261327ce8-7546%22	https://naftagaz.com/upload/resize_cache/iblock/9bf/240_240_2/296a6m8hpqdgchd3yb5vzp5uli4mqthx.jpg	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/upload/resize_cache/iblock/9bf/240_240_2/296a6m8hpqdgchd3yb5vzp5uli4mqthx.jpg	(from https://naftagaz.com/en/company/sustainable_development/)
01:30:30	38058/38058	---M--	200	added ('OK')	image/jpeg	etag:%2261327ce9-94aa%22	https://naftagaz.com/upload/resize_cache/iblock/c35/240_240_2/oa80th8mrbpt3ceskohaj8uf41zyakue.jpg	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/upload/resize_cache/iblock/c35/240_240_2/oa80th8mrbpt3ceskohaj8uf41zyakue.jpg	(from https://naftagaz.com/en/company/sustainable_development/)
01:30:30	26861/26861	---M--	200	added ('OK')	image/jpeg	etag:%2261327ce9-68ed%22	https://naftagaz.com/upload/resize_cache/iblock/184/240_240_2/wuyyj46nazpscgstj3g3b73z8sixyp50.jpg	C:/My%20Web%20Sites/Naftagaz/naftagaz.com/upload/resize_cache/iblock/184/240_240_2/wuyyj46nazpscgstj3g3b73z8sixyp50.jpg	(from https://naftagaz.com/en/company/sustainable_development/)
